name,time,BatV,Door_status,EXTI_Trigger,Hum_SHT31,TempC_SHT31,alt1,alt2,bw,chan1,f_cnt,freq1,gw1,gw2,lat1,lat2,lon1,lon2,rssi1,rssi2,rx_time1,sf,snr1,snr2
s31lb,1748633209670294677,3.606,OPEN,FALSE,95.1,14.1,0,0,125000,6,3897,0,eui-00007076ff031372,unknown,0,0,0,0,-102,0,2025-05-30T19:26:49.365Z,7,8.8,0
s31lb,1748634409450177765,3.606,OPEN,FALSE,95,14,0,0,125000,3,3898,0,eui-00007076ff031372,eui-7076ff0056070bb4,0,0,0,0,-102,-117,2025-05-30T19:46:49.157Z,7,9.8,2.2
s31lb,1748635609244751430,3.606,OPEN,FALSE,95,13.9,0,0,125000,4,3899,0,eui-00007076ff031372,eui-7076ff0056070bb4,0,0,0,0,-104,-116,2025-05-30T20:06:48.949Z,7,9.2,2
s31lb,1748636809025335593,3.606,OPEN,FALSE,95.3,13.8,0,0,125000,1,3900,0,eui-00007076ff031372,eui-7076ff0056070bb4,0,0,0,0,-101,-118,2025-05-30T20:26:48.742Z,7,8.8,0.2
s31lb,1748638008824373366,3.6,OPEN,FALSE,95.9,13.6,0,0,125000,3,3901,0,eui-00007076ff031372,eui-7076ff0056070bb4,0,0,0,0,-102,-115,2025-05-30T20:46:48.535Z,7,8.2,1.8
s31lb,1748639208633130062,3.6,OPEN,FALSE,96,13.4,0,0,125000,0,3902,0,eui-00007076ff031372,eui-7076ff0056070bb4,0,0,0,0,-102,-119,2025-05-30T21:06:48.328Z,7,8.8,-0.5
s31lb,1748640408419153185,3.6,OPEN,FALSE,96.5,13.3,0,0,125000,0,3903,0,eui-7076ff0056070bb4,eui-00007076ff031358,0,0,0,0,-116,-120,2025-05-30T21:26:48.121Z,7,0.5,-8.2
s31lb,1748641608206742092,3.606,OPEN,FALSE,96.2,13.5,0,0,125000,6,3904,0,eui-00007076ff031372,eui-7076ff0056070bb4,0,0,0,0,-98,-116,2025-05-30T21:46:47.914Z,7,8.8,2.2
s31lb,1748642807980512929,3.6,OPEN,FALSE,95.8,13.5,0,0,125000,7,3905,0,eui-00007076ff031372,eui-7076ff0056070bb4,0,0,0,0,-98,-117,2025-05-30T22:06:47.706Z,7,7.5,-1.2
s31lb,1748644007799660691,3.606,OPEN,FALSE,95.8,13.3,0,0,125000,3,3906,0,eui-00007076ff031372,eui-7076ff0056070bb4,0,0,0,0,-102,-115,2025-05-30T22:26:47.499Z,7,9.8,1.2
s31lb,1748645207578486455,3.606,OPEN,FALSE,96.5,13.3,0,0,125000,4,3907,0,eui-7076ff0056070bb4,eui-00007076ff031372,0,0,0,0,-118,-102,2025-05-30T22:46:47.291Z,7,2,9.8
s31lb,1748646407382265764,3.606,OPEN,FALSE,96.3,13.4,0,0,125000,1,3908,0,eui-00007076ff031372,eui-7076ff0056070bb4,0,0,0,0,-100,-117,2025-05-30T23:06:47.084Z,7,8.8,1.8
s31lb,1748647607186691703,3.6,OPEN,FALSE,96.2,13.4,0,0,125000,2,3909,0,eui-00007076ff031372,eui-7076ff0056070bb4,0,0,0,0,-102,-115,2025-05-30T23:26:46.877Z,7,7,-2.2
s31lb,1748648806961661074,3.606,OPEN,FALSE,96.2,13.4,0,0,125000,7,3910,0,eui-00007076ff031372,eui-7076ff0056070bb4,0,0,0,0,-99,-118,2025-05-30T23:46:46.669Z,7,7.2,0.8
s31lb,1748650006762447180,3.6,OPEN,FALSE,96.6,13.1,0,0,125000,0,3911,0,eui-00007076ff031358,eui-00007076ff031372,0,0,0,0,-120,-102,2025-05-31T00:06:46.463Z,7,-7.5,9
s31lb,1748651206541978347,3.6,OPEN,FALSE,97.1,12.8,0,0,125000,5,3912,0,eui-00007076ff031372,unknown,0,0,0,0,-101,0,2025-05-31T00:26:46.256Z,7,9.2,0
s31lb,1748652406337690401,3.606,OPEN,FALSE,97.3,12.5,0,0,125000,6,3913,0,eui-00007076ff031372,unknown,0,0,0,0,-101,0,2025-05-31T00:46:46.049Z,7,9.5,0
s31lb,1748653606183950250,3.606,OPEN,FALSE,97.4,12.2,0,0,125000,3,3914,0,eui-00007076ff031372,eui-7076ff0056070bb4,0,0,0,0,-101,-116,2025-05-31T01:06:45.849Z,7,9.8,1.5
s31lb,1748654805928626618,3.606,OPEN,FALSE,97.7,12,0,0,125000,4,3915,0,eui-00007076ff031372,eui-7076ff0056070bb4,0,0,0,0,-99,-116,2025-05-31T01:26:45.637Z,7,8.5,2
s31lb,1748656005753572636,3.6,OPEN,FALSE,97.5,11.8,0,0,125000,1,3916,0,eui-00007076ff031372,eui-7076ff0056070bb4,0,0,0,0,-101,-117,2025-05-31T01:46:45.431Z,7,8,-0.5
s31lb,1748657205528413602,3.6,OPEN,FALSE,97.5,11.9,0,0,125000,3,3917,0,eui-00007076ff031372,eui-7076ff0056070bb4,0,0,0,0,-99,-115,2025-05-31T02:06:45.225Z,7,9.5,1.2
s31lb,1748658405304539651,3.6,OPEN,FALSE,98.1,12.4,0,0,125000,7,3918,0,eui-00007076ff031372,eui-7076ff0056070bb4,0,0,0,0,-100,-116,2025-05-31T02:26:45.020Z,7,7.5,-0.5
s31lb,1748659605107997156,3.6,OPEN,FALSE,98.1,12.3,0,0,125000,1,3919,0,eui-00007076ff031372,unknown,0,0,0,0,-102,0,2025-05-31T02:46:44.813Z,7,9.2,0
s31lb,1748660804903724478,3.6,OPEN,FALSE,98,12.3,0,0,125000,5,3920,0,eui-00007076ff031372,eui-7076ff0056070bb4,0,0,0,0,-102,-117,2025-05-31T03:06:44.608Z,7,8.8,0.2
s31lb,1748662004703544790,3.6,OPEN,FALSE,97.9,12.2,0,0,125000,6,3921,0,eui-00007076ff031372,unknown,0,0,0,0,-99,0,2025-05-31T03:26:44.402Z,7,9.2,0
s31lb,1748663204514601327,3.606,OPEN,FALSE,97.9,12.4,0,0,125000,3,3922,0,eui-7076ff0056070bb4,eui-00007076ff031372,0,0,0,0,-117,-101,2025-05-31T03:46:44.233Z,7,-1.2,9.5
s31lb,1748664404277350954,3.6,OPEN,FALSE,97.7,12.4,0,0,125000,4,3923,0,eui-00007076ff031372,eui-7076ff0056070bb4,0,0,0,0,-100,-117,2025-05-31T04:06:43.988Z,7,9,1.8
s31lb,1748665604090329637,3.6,OPEN,FALSE,97.7,12.6,0,0,125000,1,3924,0,eui-00007076ff031372,unknown,0,0,0,0,-101,0,2025-05-31T04:26:43.781Z,7,8.8,0
s31lb,1748666803879082963,3.6,OPEN,FALSE,97.1,13,0,0,125000,3,3925,0,eui-00007076ff031372,eui-7076ff0056070bb4,0,0,0,0,-101,-116,2025-05-31T04:46:43.575Z,7,9,-6.2
s31lb,1748668003663275416,3.606,OPEN,FALSE,95.9,13.2,0,0,125000,0,3926,0,eui-00007076ff031372,eui-7076ff0056070bb4,0,0,0,0,-102,-119,2025-05-31T05:06:43.368Z,7,9,-1
s31lb,1748669203459876222,3.6,OPEN,FALSE,94.3,13.3,0,0,125000,1,3927,0,eui-00007076ff031372,eui-7076ff0056070bb4,0,0,0,0,-101,-117,2025-05-31T05:26:43.160Z,7,9.8,0.5
s31lb,1748670403240504046,3.606,OPEN,FALSE,93.3,13.6,0,0,125000,5,3928,0,eui-00007076ff031372,eui-7076ff0056070bb4,0,0,0,0,-100,-118,2025-05-31T05:46:42.953Z,7,8.5,-0.8
s31lb,1748671603042173468,3.6,OPEN,FALSE,93.5,13.8,0,0,125000,7,3929,0,eui-00007076ff031372,eui-7076ff0056070bb4,0,0,0,0,-100,-118,2025-05-31T06:06:42.745Z,7,7,-0.5
s31lb,1748672802845089252,3.606,OPEN,FALSE,91.1,14.2,0,0,125000,3,3930,0,eui-00007076ff031372,eui-7076ff0056070bb4,0,0,0,0,-101,-117,2025-05-31T06:26:42.537Z,7,8.8,2
s31lb,1748674002609276740,3.606,OPEN,FALSE,90,14.2,0,0,125000,4,3931,0,eui-00007076ff031372,unknown,0,0,0,0,-101,0,2025-05-31T06:46:42.329Z,7,9.2,0
s31lb,1748675202432208237,3.606,OPEN,FALSE,90.3,14.4,0,0,125000,2,3932,0,eui-00007076ff031372,eui-7076ff0056070bb4,0,0,0,0,-102,-115,2025-05-31T07:06:42.122Z,7,7.8,-0.2
s31lb,1748676402206259940,3.606,OPEN,FALSE,88.6,14.8,0,0,125000,3,3933,0,eui-7076ff0056070bb4,eui-00007076ff031372,0,0,0,0,-115,-99,2025-05-31T07:26:41.914Z,7,1.8,8.8
s31lb,1748677602000247301,3.6,OPEN,FALSE,87.7,15.1,0,0,125000,0,3934,0,eui-00007076ff031358,eui-00007076ff031372,0,0,0,0,-120,-100,2025-05-31T07:46:41.705Z,7,-8,7.8
s31lb,1748678801789281740,3.606,OPEN,FALSE,85.7,15.6,0,0,125000,0,3935,0,eui-00007076ff031372,eui-7076ff0056070bb4,0,0,0,0,-102,-119,2025-05-31T08:06:41.496Z,7,9,0
s31lb,1748680001588029502,3.606,OPEN,FALSE,86.1,15.8,0,0,125000,5,3936,0,eui-7076ff0056070bb4,eui-00007076ff031372,0,0,0,0,-116,-101,2025-05-31T08:26:41.288Z,7,-1.2,8.5
s31lb,1748681201378332374,3.606,OPEN,FALSE,85.3,16.1,0,0,125000,6,3937,0,eui-00007076ff031372,unknown,0,0,0,0,-98,0,2025-05-31T08:46:41.079Z,7,8.2,0
s31lb,1748682401158092433,3.606,OPEN,FALSE,84.7,16.3,0,0,125000,4,3938,0,eui-00007076ff031372,eui-7076ff0056070bb4,0,0,0,0,-102,-118,2025-05-31T09:06:40.869Z,7,8.5,-0.5
s31lb,1748683600951022961,3.606,OPEN,FALSE,82.7,16.6,0,0,125000,4,3939,0,eui-00007076ff031372,eui-7076ff0056070bb4,0,0,0,0,-102,-118,2025-05-31T09:26:40.659Z,7,8.8,0.2
s31lb,1748684800743484114,3.606,OPEN,FALSE,84.7,16.7,0,0,125000,2,3940,0,eui-00007076ff031358,eui-00007076ff031372,0,0,0,0,-119,-100,2025-05-31T09:46:40.450Z,7,-5.8,7.2
s31lb,1748686000527688434,3.606,OPEN,FALSE,83.9,17.2,0,0,125000,3,3941,0,eui-00007076ff031372,eui-7076ff0056070bb4,0,0,0,0,-101,-116,2025-05-31T10:06:40.240Z,7,9.2,1.5
s31lb,1748687200333343339,3.606,OPEN,FALSE,83.2,17.6,0,0,125000,7,3942,0,eui-00007076ff031372,eui-7076ff0056070bb4,0,0,0,0,-100,-118,2025-05-31T10:26:40.029Z,7,7.5,1.2
s31lb,1748688400106779335,3.606,OPEN,FALSE,80.1,18.3,0,0,125000,0,3943,0,eui-00007076ff031372,eui-00007076ff031358,0,0,0,0,-104,-119,2025-05-31T10:46:39.819Z,7,9.5,-7
s31lb,1748689599961059558,3.606,OPEN,FALSE,80.3,18.4,0,0,125000,5,3944,0,eui-00007076ff031372,eui-7076ff0056070bb4,0,0,0,0,-102,-119,2025-05-31T11:06:39.610Z,7,8.8,0.5
s31lb,1748690799692581929,3.606,OPEN,FALSE,79.1,18.7,0,0,125000,6,3945,0,eui-7076ff0056070bb4,eui-00007076ff031372,0,0,0,0,-118,-99,2025-05-31T11:26:39.400Z,7,0.5,9.2
s31lb,1748691999485429419,3.612,OPEN,FALSE,79.3,18.9,0,0,125000,3,3946,0,eui-00007076ff031372,eui-7076ff0056070bb4,0,0,0,0,-100,-117,2025-05-31T11:46:39.190Z,7,8.2,0
s31lb,1748693199303996687,3.606,OPEN,FALSE,82.3,18.2,0,0,125000,5,3947,0,eui-7076ff0056070bb4,eui-00007076ff031372,0,0,0,0,-118,-101,2025-05-31T12:06:38.980Z,7,2.5,9.5
s31lb,1748694399058145599,3.606,OPEN,FALSE,76.5,19.2,0,0,125000,2,3948,0,eui-00007076ff031372,eui-7076ff0056070bb4,0,0,0,0,-104,-115,2025-05-31T12:26:38.771Z,7,7,1.2
s31lb,1748695598856293717,3.606,OPEN,FALSE,77.7,19.7,0,0,125000,2,3949,0,eui-7076ff0056070bb4,eui-00007076ff031372,0,0,0,0,-119,-99,2025-05-31T12:46:38.560Z,7,-3.2,8.2
s31lb,1748696798640469389,3.612,OPEN,FALSE,77.3,19.2,0,0,125000,7,3950,0,eui-00007076ff031372,eui-7076ff0056070bb4,0,0,0,0,-99,-116,2025-05-31T13:06:38.349Z,7,7.5,0.5
s31lb,1748697998414482334,3.606,OPEN,FALSE,78,19.4,0,0,125000,0,3951,0,eui-7076ff0056070bb4,eui-00007076ff031372,0,0,0,0,-120,-102,2025-05-31T13:26:38.138Z,7,-3.2,9.5
s31lb,1748699198243837024,3.606,OPEN,FALSE,80.8,19.4,0,0,125000,6,3952,0,eui-00007076ff031372,unknown,0,0,0,0,-99,0,2025-05-31T13:46:37.928Z,7,10.5,0
s31lb,1748700398008590087,3.606,OPEN,FALSE,78.2,19.5,0,0,125000,6,3953,0,eui-00007076ff031372,unknown,0,0,0,0,-100,0,2025-05-31T14:06:37.718Z,7,9,0
s31lb,1748701597799120592,3.612,OPEN,FALSE,79.4,19.4,0,0,125000,4,3954,0,eui-7076ff0056070bb4,eui-00007076ff031372,0,0,0,0,-116,-100,2025-05-31T14:26:37.508Z,7,1.5,8.8
s31lb,1748702797598206400,3.606,OPEN,FALSE,78.1,19.2,0,0,125000,4,3955,0,eui-00007076ff031372,eui-7076ff0056070bb4,0,0,0,0,-102,-118,2025-05-31T14:46:37.297Z,7,9.5,-0.5
s31lb,1748703997408056997,3.606,OPEN,FALSE,79,19.3,0,0,125000,1,3956,0,eui-00007076ff031372,eui-7076ff0056070bb4,0,0,0,0,-99,-118,2025-05-31T15:06:37.086Z,7,9,1
s31lb,1748705197169821157,3.606,OPEN,FALSE,81.1,19.2,0,0,125000,3,3957,0,eui-7076ff0056070bb4,eui-00007076ff031372,0,0,0,0,-117,-100,2025-05-31T15:26:36.876Z,7,-1.5,9.8
s31lb,1748706396955494220,3.606,OPEN,FALSE,79.2,19.1,0,0,125000,0,3958,0,eui-00007076ff031372,eui-7076ff0056070bb4,0,0,0,0,-102,-120,2025-05-31T15:46:36.665Z,7,9,-2.8
s31lb,1748707596739160156,3.606,OPEN,FALSE,80.3,19.2,0,0,125000,1,3959,0,eui-00007076ff031372,unknown,0,0,0,0,-102,0,2025-05-31T16:06:36.455Z,7,8.2,0
s31lb,1748708796540055555,3.606,OPEN,FALSE,80.8,18.7,0,0,125000,6,3960,0,eui-00007076ff031372,unknown,0,0,0,0,-100,0,2025-05-31T16:26:36.244Z,7,10.2,0
s31lb,1748709996318492108,3.606,OPEN,FALSE,82.8,18.3,0,0,125000,6,3961,0,eui-00007076ff031372,eui-7076ff0056070bb4,0,0,0,0,-101,-118,2025-05-31T16:46:36.034Z,7,9.5,-3.2
s31lb,1748711196112668770,3.606,OPEN,FALSE,85.3,18,0,0,125000,3,3962,0,eui-7076ff0056070bb4,eui-00007076ff031372,0,0,0,0,-117,-101,2025-05-31T17:06:35.824Z,7,-1.2,9.2
s31lb,1748712395909282654,3.606,OPEN,FALSE,85.6,17.8,0,0,125000,5,3963,0,eui-00007076ff031372,eui-7076ff0056070bb4,0,0,0,0,-100,-120,2025-05-31T17:26:35.615Z,7,9.8,-2
s31lb,1748713595700531800,3.606,OPEN,FALSE,86.4,17.7,0,0,125000,1,3964,0,eui-7076ff0056070bb4,eui-00007076ff031372,0,0,0,0,-119,-101,2025-05-31T17:46:35.405Z,7,-2,9.2
s31lb,1748714795479159756,3.606,OPEN,FALSE,88.5,17.3,0,0,125000,3,3965,0,eui-00007076ff031372,eui-7076ff0056070bb4,0,0,0,0,-101,-116,2025-05-31T18:06:35.195Z,7,9.2,-2.8
s31lb,1748715995269477064,3.606,OPEN,FALSE,90.8,16.9,0,0,125000,0,3966,0,eui-7076ff0056070bb4,eui-00007076ff031372,0,0,0,0,-119,-102,2025-05-31T18:26:34.984Z,7,-2.8,10
s31lb,1748717195067624759,3.606,OPEN,FALSE,92,16.6,0,0,125000,0,3967,0,eui-7076ff0056070bb4,eui-00007076ff031372,0,0,0,0,-120,-102,2025-05-31T18:46:34.785Z,7,-2.5,9
s31lb,1748718394866930876,3.606,OPEN,FALSE,93.1,16.2,0,0,125000,6,3968,0,eui-00007076ff031372,unknown,0,0,0,0,-100,0,2025-05-31T19:06:34.566Z,7,9.5,0
s31lb,1748719594640270176,3.606,OPEN,FALSE,93.8,15.7,0,0,125000,6,3969,0,eui-00007076ff031372,eui-7076ff0056070bb4,0,0,0,0,-101,-116,2025-05-31T19:26:34.357Z,7,9,-4.5
s31lb,1748720794439123383,3.606,OPEN,FALSE,93.9,15.3,0,0,125000,4,3970,0,eui-00007076ff031372,unknown,0,0,0,0,-100,0,2025-05-31T19:46:34.148Z,7,9.2,0
s31lb,1748721994234540246,3.6,OPEN,FALSE,94.1,15,0,0,125000,5,3971,0,eui-7076ff0056070bb4,eui-00007076ff031372,0,0,0,0,-119,-100,2025-05-31T20:06:33.939Z,7,-2,8.8
s31lb,1748723194017327913,3.606,OPEN,FALSE,93.6,14.8,0,0,125000,1,3972,0,eui-00007076ff031372,eui-7076ff0056070bb4,0,0,0,0,-99,-117,2025-05-31T20:26:33.732Z,7,8.5,-1.8
s31lb,1748724393817546665,3.606,OPEN,FALSE,93.8,14.5,0,0,125000,3,3973,0,eui-7076ff0056070bb4,unknown,0,0,0,0,-119,0,2025-05-31T20:46:33.523Z,7,-1.8,0
s31lb,1748725593601364006,3.6,OPEN,FALSE,93.9,14.6,0,0,125000,0,3974,0,eui-00007076ff031358,eui-00007076ff031372,0,0,0,0,-120,-102,2025-05-31T21:06:33.315Z,7,-8,8.8
s31lb,1748726793398691905,3.606,OPEN,FALSE,93.2,14.7,0,0,125000,1,3975,0,eui-7076ff0056070bb4,eui-00007076ff031372,0,0,0,0,-119,-99,2025-05-31T21:26:33.106Z,7,-4,8.8
s31lb,1748727993186863273,3.606,OPEN,FALSE,94.4,14.6,0,0,125000,5,3976,0,eui-00007076ff031372,eui-7076ff0056070bb4,0,0,0,0,-101,-120,2025-05-31T21:46:32.898Z,7,9.5,-4.5
s31lb,1748729192989319890,3.606,OPEN,FALSE,94.9,14.8,0,0,125000,6,3977,0,eui-7076ff0056070bb4,eui-00007076ff031372,0,0,0,0,-119,-98,2025-05-31T22:06:32.691Z,7,-3.5,9
s31lb,1748730392768582676,3.606,OPEN,FALSE,95.4,14.8,0,0,125000,4,3978,0,eui-7076ff0056070bb4,eui-00007076ff031372,0,0,0,0,-117,-102,2025-05-31T22:26:32.482Z,7,-1.5,10.2
s31lb,1748731592571931921,3.6,OPEN,FALSE,95.6,14.5,0,0,125000,4,3979,0,eui-7076ff0056070bb4,eui-00007076ff031372,0,0,0,0,-120,-101,2025-05-31T22:46:32.274Z,7,-7.2,9.8
s31lb,1748732792352302316,3.606,OPEN,FALSE,95.3,14.4,0,0,125000,2,3980,0,eui-7076ff0056070bb4,eui-00007076ff031372,0,0,0,0,-117,-99,2025-05-31T23:06:32.066Z,7,-5,6.5
s31lb,1748733992158987934,3.606,OPEN,FALSE,95.1,14.2,0,0,125000,2,3981,0,eui-00007076ff031372,unknown,0,0,0,0,-99,0,2025-05-31T23:26:31.858Z,7,7.5,0
s31lb,1748735191956242435,3.606,OPEN,FALSE,94.9,14,0,0,125000,0,3982,0,eui-00007076ff031372,eui-00007076ff031358,0,0,0,0,-104,-120,2025-05-31T23:46:31.650Z,7,8.5,-8
s31lb,1748736391738116926,3.606,OPEN,FALSE,94.9,13.7,0,0,125000,0,3983,0,eui-00007076ff031372,eui-7076ff0056070bb4,0,0,0,0,-102,-119,2025-06-01T00:06:31.443Z,7,8.5,-7
s31lb,1748737591522436785,3.606,OPEN,FALSE,95.3,13.9,0,0,125000,6,3984,0,eui-00007076ff031372,unknown,0,0,0,0,-101,0,2025-06-01T00:26:31.235Z,7,6.5,0
s31lb,1748738791307650100,3.606,OPEN,FALSE,95.8,14,0,0,125000,7,3985,0,eui-00007076ff031372,eui-7076ff0056070bb4,0,0,0,0,-100,-119,2025-06-01T00:46:31.027Z,7,6.8,-2.2
s31lb,1748739991115158021,3.6,OPEN,FALSE,96.3,13.8,0,0,125000,4,3986,0,eui-7076ff0056070bb4,eui-00007076ff031372,0,0,0,0,-119,-102,2025-06-01T01:06:30.820Z,7,-1.8,8.8
s31lb,1748741190917570208,3.606,OPEN,FALSE,96.5,14.2,0,0,125000,4,3987,0,eui-7076ff0056070bb4,eui-00007076ff031372,0,0,0,0,-120,-102,2025-06-01T01:26:30.613Z,7,-2.8,9.2
s31lb,1748742390698156026,3.606,OPEN,FALSE,95.9,13.8,0,0,125000,1,3988,0,eui-00007076ff031372,eui-7076ff0056070bb4,0,0,0,0,-100,-117,2025-06-01T01:46:30.410Z,7,8.8,-3.8
s31lb,1748743590483377681,3.6,OPEN,FALSE,96.9,14.1,0,0,125000,2,3989,0,eui-00007076ff031372,eui-7076ff0056070bb4,0,0,0,0,-101,-118,2025-06-01T02:06:30.197Z,7,7,-5
s31lb,1748744790290116503,3.606,OPEN,FALSE,96,14.2,0,0,125000,0,3990,0,eui-00007076ff031372,eui-00007076ff031358,0,0,0,0,-102,-122,2025-06-01T02:26:29.990Z,7,8.8,-6.8
s31lb,1748745990079625103,3.606,OPEN,FALSE,95.8,14.2,0,0,125000,0,3991,0,eui-00007076ff031372,eui-00007076ff031358,0,0,0,0,-102,-119,2025-06-01T02:46:29.782Z,7,9.5,-7
s31lb,1748747189870466934,3.606,OPEN,FALSE,95.4,14.4,0,0,125000,5,3992,0,eui-7076ff0056070bb4,eui-00007076ff031372,0,0,0,0,-122,-102,2025-06-01T03:06:29.574Z,7,-4,11
s31lb,1748748389648681183,3.606,OPEN,FALSE,94.4,14.7,0,0,125000,7,3993,0,eui-7076ff0056070bb4,eui-00007076ff031372,0,0,0,0,-117,-101,2025-06-01T03:26:29.367Z,7,-2.8,6.8
s31lb,1748749589454633262,3.606,OPEN,FALSE,93.4,14.9,0,0,125000,3,3994,0,eui-7076ff0056070bb4,eui-00007076ff031372,0,0,0,0,-120,-100,2025-06-01T03:46:29.158Z,7,-4.5,9.5
s31lb,1748750789230724326,3.606,OPEN,FALSE,91.9,15.2,0,0,125000,4,3995,0,eui-00007076ff031372,unknown,0,0,0,0,-102,0,2025-06-01T04:06:28.950Z,7,8.8,0
s31lb,1748751989035077298,3.606,OPEN,FALSE,92.8,15.2,0,0,125000,1,3996,0,eui-7076ff0056070bb4,eui-00007076ff031372,0,0,0,0,-119,-102,2025-06-01T04:26:28.741Z,7,-8,9.8
s31lb,1748753188809669845,3.606,OPEN,FALSE,91.9,15.5,0,0,125000,3,3997,0,eui-00007076ff031372,eui-7076ff0056070bb4,0,0,0,0,-102,-119,2025-06-01T04:46:28.532Z,7,8.5,-1.5
s31lb,1748754388614230240,3.606,OPEN,FALSE,92.1,15.6,0,0,125000,0,3998,0,eui-00007076ff031372,eui-7076ff0056070bb4,0,0,0,0,-102,-120,2025-06-01T05:06:28.324Z,7,9.5,-9.2
s31lb,1748755588404544248,3.606,OPEN,FALSE,92.6,16.1,0,0,125000,0,3999,0,eui-7076ff0056070bb4,eui-00007076ff031372,0,0,0,0,-120,-101,2025-06-01T05:26:28.115Z,7,-4.2,9
s31lb,1748756788236217293,3.606,OPEN,FALSE,93.2,16.4,0,0,125000,5,4000,0,eui-00007076ff031372,eui-7076ff0056070bb4,0,0,0,0,-102,-120,2025-06-01T05:46:27.906Z,7,7.8,-7.5
s31lb,1748757987999705861,3.606,OPEN,FALSE,93.8,16.7,0,0,125000,6,4001,0,eui-7076ff0056070bb4,eui-00007076ff031372,0,0,0,0,-120,-101,2025-06-01T06:06:27.698Z,7,-4,8.8
s31lb,1748759187777391566,3.606,OPEN,FALSE,93.1,17,0,0,125000,3,4002,0,eui-7076ff0056070bb4,eui-00007076ff031372,0,0,0,0,-119,-101,2025-06-01T06:26:27.489Z,7,-0.2,9.2
s31lb,1748760387563246359,3.606,OPEN,FALSE,91.6,17.3,0,0,125000,5,4003,0,eui-7076ff0056070bb4,eui-00007076ff031372,0,0,0,0,-118,-101,2025-06-01T06:46:27.279Z,7,1,9
s31lb,1748761587372053394,3.606,OPEN,FALSE,89.8,18,0,0,125000,1,4004,0,eui-7076ff0056070bb4,eui-00007076ff031372,0,0,0,0,-119,-104,2025-06-01T07:06:27.070Z,7,-1,8.8
s31lb,1748762787152433617,3.606,OPEN,FALSE,86,18.4,0,0,125000,2,4005,0,eui-00007076ff031372,eui-7076ff0056070bb4,0,0,0,0,-101,-119,2025-06-01T07:26:26.861Z,7,7.5,-1.8
s31lb,1748763986950076440,3.606,OPEN,FALSE,84.2,18.7,0,0,125000,7,4006,0,eui-7076ff0056070bb4,eui-00007076ff031372,0,0,0,0,-119,-104,2025-06-01T07:46:26.651Z,7,-0.5,7.5
s31lb,1748765186730322034,3.606,OPEN,FALSE,84.6,18.6,0,0,125000,0,4007,0,eui-7076ff0056070bb4,eui-00007076ff031372,0,0,0,0,-118,-101,2025-06-01T08:06:26.440Z,7,2.5,7.8
s31lb,1748766386534054919,3.606,OPEN,FALSE,83.5,18.7,0,0,125000,6,4008,0,eui-7076ff0056070bb4,eui-00007076ff031372,0,0,0,0,-114,-100,2025-06-01T08:26:26.230Z,7,-3.8,10
s31lb,1748767586320939616,3.606,OPEN,FALSE,83.9,18.4,0,0,125000,7,4009,0,eui-7076ff0056070bb4,eui-00007076ff031372,0,0,0,0,-113,-100,2025-06-01T08:46:26.020Z,7,1.8,6.8
s31lb,1748768786116281880,3.606,OPEN,FALSE,82,19,0,0,125000,3,4010,0,eui-7076ff0056070bb4,eui-00007076ff031372,0,0,0,0,-114,-100,2025-06-01T09:06:25.809Z,7,1.8,8
s31lb,1748769985894465510,3.612,OPEN,FALSE,80.6,19.2,0,0,125000,4,4011,0,eui-7076ff0056070bb4,eui-00007076ff031372,0,0,0,0,-118,-98,2025-06-01T09:26:25.599Z,7,0.5,9
s31lb,1748771185668045699,3.612,OPEN,FALSE,79.5,19.7,0,0,125000,2,4012,0,eui-7076ff0056070bb4,eui-00007076ff031372,0,0,0,0,-117,-102,2025-06-01T09:46:25.389Z,7,0.8,7
s31lb,1748772385470917131,3.606,OPEN,FALSE,79.3,19.8,0,0,125000,2,4013,0,eui-7076ff0056070bb4,eui-00007076ff031372,0,0,0,0,-117,-102,2025-06-01T10:06:25.179Z,7,-3.2,7
s31lb,1748773585243515985,3.612,OPEN,FALSE,79.1,20.3,0,0,125000,7,4014,0,eui-00007076ff031372,eui-7076ff0056070bb4,0,0,0,0,-100,-118,2025-06-01T10:26:24.968Z,7,7.5,-1.2
s31lb,1748774785054482608,3.612,OPEN,FALSE,77.5,20.3,0,0,125000,1,4015,0,eui-7076ff0056070bb4,eui-00007076ff031372,0,0,0,0,-117,-101,2025-06-01T10:46:24.758Z,7,0,9.8
s31lb,1748775984838128301,3.612,OPEN,FALSE,72.2,19.8,0,0,125000,6,4016,0,eui-7076ff0056070bb4,eui-00007076ff031372,0,0,0,0,-118,-102,2025-06-01T11:06:24.547Z,7,1.5,9
s31lb,1748777184625228435,3.612,OPEN,FALSE,72.8,19.3,0,0,125000,7,4017,0,eui-7076ff0056070bb4,eui-00007076ff031372,0,0,0,0,-119,-99,2025-06-01T11:26:24.336Z,7,-0.2,7.5
s31lb,1748778384416807337,3.606,OPEN,FALSE,72.8,19.9,0,0,125000,4,4018,0,eui-00007076ff031372,eui-7076ff0056070bb4,0,0,0,0,-100,-113,2025-06-01T11:46:24.126Z,7,9,-3.5
s31lb,1748779584218007815,3.606,OPEN,FALSE,72.3,20.5,0,0,125000,5,4019,0,eui-7076ff0056070bb4,eui-00007076ff031372,0,0,0,0,-119,-100,2025-06-01T12:06:23.916Z,7,1.2,9.2
